7459,cdnh,deg,,CHONDRODERMATITIS NODULARIS HELICIS,,Sections show an ulcer with fibrinoid degeneration of the underlying collagen.,88305,380,M31.3,,0,0,0,0,0,0,
7460,cean,vat,,CUTANEOUS EPITHELIOID ANGIOMATOUS NODULE,,Sections show a small circumscribed nodule of plump endothelial cells with intracytoplasmic lumina and vascular spaces.,88305,782.2,,,0,0,0,0,0,0,
7461,cell,inf,,CELLULITIS,,Sections show dermal edema and a diffuse infiltrate which includes neutrophils.  No fungi are detected with a periodic acid-Schiff stain.,88305%%%%88312,682.9,L03,,0,0,0,0,0,0,
7462,cendo,det,,CUTANEOUS ENDOMETRIOSIS,,Sections show endometrial glands and stroma in the dermis.,88305,617.9,,,0,0,0,0,0,0,
7463,cfcl,lyt,,PRIMARY CUTANEOUS FOLLICLE CENTER LYMPHOMA,"Although the overall morphologic and immunophenotypic findings (particularly the absence of Bcl-2 positivity within germinal centers) favor primary cutaneous follicle center lymphoma, correlation with clinical and radiologic findings is recommended to exclude a systemic primary.","Sections show a nodular and to diffuse B-cell infiltrate in the dermis with centrocytes, centroblasts, and admixed smaller lymphocytes. The epidermis is spared. Immunohistochemical stains reveal that the neoplastic cells are CD20 positive B-cells that coexpress Bcl-6 and CD10 and are negative for Bcl-2. ",88305,202.8,,,0,1,0,0,0,0,
7464,cgdt,lyt,,CUTANEOUS GAMMA/DELTA T-CELL LYMPHOMA,"Correlation with other clinical, laboratory, and molecular findings is recommended for definitive subclassification and prognostication.","Sections show a dermal infiltrate of pleomorphic CD3 positive T-cells coexpressing CD5, TIA-1, and CD56 and negative for betaF1, CD4, and CD30. There is marked epidermotropism. ",88305,202.1,,,0,1,0,0,0,0,
7466,cha,cys,,CHALAZION,,Sections show chronic and granulomatous inflammation in the dermis surrounding clear spaces.,88305,"373,2",,,0,0,0,0,0,0,
7467,chan,inf,,CHANCROID,,"Sections show an ulcer with three underlying zones: necrosis, vascular proliferation and a chronic lymphoplasmacellular infiltrate. Giemsa positive organisms are at the ulcer base.",88305,99,A57,,0,0,0,0,0,0,
7468,che,vat,,COMPOSITE HEMANGIOENDOTHELIOMA,"This is considered a low-grade malignant vascular tumor, locally aggressive, occasionally metastasizing.","Sections show a complex vascular tumor with a mixture of histologically benign, intermediate, and malignant vascular patterns.",88305,238.2,,,0,1,0,0,0,0,
7469,chon,det,,SOFT TISSUE CHONDROMA,"As the histopathologic differential diagnosis also includes an enchondroma, review of radiologic studies to exclude a primary bone lesion extending into soft tissue, is recommended.",Sections show a circumscribed mass of mature hyaline cartilage.,88305,216.9,D16,,0,0,0,0,0,0,
7470,chromo,inf,,CHROMOBLASTOMYCOSIS,,Sections show granulomatous dermatitis with pseudoepitheliomatous hyperplasia and golden-brown spherules (medlar bodies) 5-12 microns in diameter.,88305,117.2,B43,,0,0,0,0,0,0,
7471,chry,phy,,CHRYSIASIS (GOLD DEPOSITION),,"Sections show black particles within dermal macrophages, surrounding dermal blood vessels and eccrine glands. The pigment is negative on Fontana-Masson and iron stains. ",88305,709.3,L81.8,,0,0,0,0,0,0,
7473,cimm,lyt,,CUTANEOUS INVOLVEMENT BY MULTIPLE MYELOMA,,Sections show a nodular and focally diffuse infiltrate of plasma cells with monotypic light chain expression on in situ hybridization for kappa and lambda.,88305,203,,,0,1,0,0,0,0,
7474,clav,phy,,CLAVUS,,"Sections show acanthosis with a cup-shaped depression, thick parakeratosis, and diminution of the granular layer.",88305,700,L84,,0,0,0,0,0,0,
7475,claxa,deg,,CUTIS LAXA,,Sections show loss of elastic tissue.,88305,701.8,L57.4,,0,0,0,0,0,0,
7476,cll,lyt,,B-CELL CHRONIC LYMPHOCYTIC LEUKEMIA/SMALL LYMPHOCYTIC LYMPHOMA,"In patients with B-CLL, cutaneous infiltrates of neoplastic lymphocytes can frequently be seen in biopsies of many different skin conditions, likely as recruitment of the patients circulating neoplastic leukemic cells to sites of inflammation due to various chemotactic stimuli.","Sections show an infiltrate of monomorphous small CD79a positive B-cells coexpressing CD5, CD23, and CD43.",88305,204.1,,,0,1,0,0,0,0,
7477,cmen,net,,CUTANEOUS MENINGIOMA,,"Sections show lobules and sheets of uniform small, round, epithelioid, meningothelial cells with a whorled pattern of growth. ",88305,225.2,,,0,0,0,0,0,0,
7478,cmt,swt,,CUTANEOUS MIXED TUMOR (CHONDROID SYRINGOMA),,"Sections show a dermal tumor, without epidermal connection, composed of small ductal structures embedded in a chondromyxoid stroma.",88305,216.9,,,0,0,0,0,0,0,
7480,cn,met,,COMPOUND NEVUS,,"Sections show nests of melanocytes at the dermal-epidermal junction, with nests, cords, and single melanocytes in the dermis, with maturation.",88305,216.9,D22,,0,0,0,1,0,0,
7481,cnat,met,,"COMPOUND NEVUS, ACRAL TYPE",,"Sections show nests of melanocytes at the dermal-epidermal junction with retraction artifact separating nests from keratinocytes and transepidermal elimination of melanin pigment. Melanocytes are also present in the dermis, with maturation.",88305,216.9,D22,,0,0,0,1,0,0,
7482,cnc,met,,COMPOUND NEVUS WITH CONGENITAL FEATURES,,"Sections show nests of melanocytes at the dermal-epidermal junction, nests and strands of melanocytes extending to the deep reticular dermis and along the adnexae, with maturation.",88305,216.9,D22,,0,0,0,1,0,0,
7484,cnh,met,,CUTANEOUS NEUROCRISTIC HAMARTOMA,,"Sections show pigmented, spindle and dendritic cells around inferior segments of hair follicles, eccrine glands and in the reticular dermis.",88305,216.9,D22,,0,0,0,1,0,0,
7485,cnmild,met,,COMPOUND NEVUS WITH ARCHITECTURAL DISORDER AND MILD CYTOLOGIC ATYPIA (DYSPLASTIC NEVUS),,"Sections show lentiginous hyperplasia, epidermal melanocyte atypia with mild nuclear enlargement, bridging of rete ridges by junctional nests and lamellar fibroplasia. Nested melanocytes are present in the dermis.",88305,238.2,D48.5,M-87270,1,0,1,1,0,0,
7486,cnmod,met,,COMPOUND NEVUS WITH ARCHITECTURAL DISORDER AND MODERATE CYTOLOGIC ATYPIA (DYSPLASTIC NEVUS),,"Sections show lentiginous hyperplasia, epidermal melanocyte atypia with moderate nuclear enlargement, bridging of rete ridges by junctional nests and lamellar fibroplasia. Nested melanocytes are present in the dermis.",88305,238.2,D48.5,M-87270,1,0,1,1,0,0,
7487,cnn,met,,NEUROTIZED COMPOUND NEVUS,,"Sections show a compound melanocytic neoplasm composed of nests, strands and single units and neurotization at the deep portion with wavy spindle cells and fascicles, with maturation.",88305,216.9,D22,,0,0,0,1,0,0,
7488,cnsev,met,,COMPOUND NEVUS WITH ARCHITECTURAL DISORDER AND SEVERE CYTOLOGIC ATYPIA (DYSPLASTIC NEVUS),,"Sections show lentiginous hyperplasia, epidermal melanocyte atypia with marked nuclear enlargement, bridging of rete ridges by junctional nests and lamellar fibroplasia. Nested melanocytes are present in the dermis.",88305,238.2,D48.5,M-87270,1,0,1,1,0,0,
7489,cocci,inf,,COCCIDIOIDOMYCOSIS,,Sections show granulomatous inflammation with spherules (10-80 microns) containing endospores.,88305,114.9,B38,,0,0,0,0,0,0,
7490,col,deg,,COLLOID MILIUM,,Sections show nodular masses of eosinophilic material in the papillary dermis.,88305,709.3,,,0,0,0,0,0,0,
7491,combn,met,,COMBINED NEVUS (*** AND ***),,Sections show melanocytes with two different cytologic patterns.,88305,216.9,D22,,0,0,0,1,0,0,
7492,comed,der,,COMEDONE,,Sections show a dilated plugged follicle.,88305,706.1,,,0,0,0,0,0,0,
7493,connt,der,,CONNECTIVE TISSUE NEVUS (COLLAGENOMA),"Collagenomas can occur as isolated lesions or in the setting of  familial cutaneous collagenomas, multiple endocrine neoplasia type I syndrome (particularly eruptive collagenomas), proteus syndrome, and tuberous sclerosis (Shagreen patch).",Sections show increased broad bundles of collagen in the dermis. The epidermis is essentially unremarkable.,88305,216.9,,,0,0,0,0,0,0,
7494,controlbx,mis,,CONTROL BIOPSY WITH DERMATOHELIOSIS,,"Sections show solar elastosis, slight telangiectasia, and minimal chronic inflammation.",88305,692.79,,,0,0,0,0,0,0,
7495,cpx,deg,,CALCIPHYLAXIS,,Sections show ulceration with calcium deposits in the subcutaneous small caliber blood vessels.,88305,275.4,,,0,0,0,0,0,0,
7496,crp,deg,,CONFLUENT AND RETICULATED PAPILLOMATOSIS (OF GOUGEROT AND CARTEAUD),,Sections show papillomatosis with hyperkeratosis and mild acanthosis.,88305,701.8,,,0,0,0,0,0,0,
7497,cryo,vas,,CRYOGLOBULINEMIA,,Sections show fibrin thrombi in dermal vessels with eosinophilic hyaline PAS positive material plugging the vascular lumina and mild inflammatory changes.,88305%%%%88312,273.2,D89.1,,0,0,0,0,0,0,
7498,crypt,inf,,CRYPTOCOCCOSIS,,Sections show a granulomatous infiltrate with multinucleate giant cells containing 5-15 micron refractile organisms.,88305,117.5,B45,,0,0,0,0,0,0,
7499,cscm,lyt,,CUTANEOUS SMALL-MEDIUM PLEOMORPHIC T-CELL LYMPHOMA,"In the absence of a prior history of mycosis fungoides or Sezary syndrome, the overall morphologic and immunophenotypic findings in this biopsy are consistent with cutaneous small-medium pleomorphic T-cell lymphoma. Correlation with other clinical, laboratory, and molecular findings is recommended for definitive subclassification and prognostication.","Sections show a pan-dermal nodular to diffuse lymphoid infiltrate containing small to medium sized pleomorphic T-cells and admixed reactive mononuclear cells. No significant epidermotropism is identified. Immunohistochemical stains reveal that the pleomorphic T-cells are positive for CD3 and CD4, and are negative for CD8 and CD30. CD20 highlights admixed reactive B-cells.",88305,202.7,,,0,1,0,0,0,0,
7500,csrh,lyt,,CONGENITAL SELF-HEALING HISTIOCYTOSIS,Congenital self-healing histiocytosis is histologically indistinguishable from Langerhans cell histiocytosis. Clinopathologic correlation is recommended.,Sections show a dermal infiltrate of histiocytes with indented nuclei and admixed inflammatory cells.,88305,277.89,,,0,0,0,0,0,0,
7501,css,gra,,ALLERGIC GRANULOMATOSIS WITH ANGIITIS (CHURG-STRAUSS SYNDROME),,Sections show foci of degenerate dermal collagen with an associated granulomatous infiltrate and occasional  eosinophils.,88305,446.4,M30.1,,0,0,0,0,0,0,
7502,ctcl,lyt,,CUTANEOUS T-CELL LYMPHOMA (MYCOSIS FUNGOIDES),,"Sections show an infiltrate of CD3 positive T-cells within the upper dermis, with epidermotropism and tagging of lymphocytes at the dermoepidermal junction. The infiltrate is composed of small to medium-sized lymphocytes with irregular nuclear contours. The papillary dermis shows fibroplasia. Expression of CD5 and CD7 is ***. The CD4 to CD8 ratio is ***. ",88305,202.1,C84.0,,0,1,0,0,0,0,
7503,ctclf,lyt,,FOLLICULOTROPIC CUTANEOUS T-CELL LYMPHOMA (MYCOSIS FUNGOIDES),,"Sections show a folliculotropic CD3 positive T-cell infiltrate with irregular cerebriform nuclei. The interfollicular epithelium is ***. There is an increase in the CD4 to CD8 ratio, at approximately ***. ",88305,202.1,C84.0,,0,1,0,0,0,0,
7504,ctcll,lyt,,CUTANEOUS T-CELL LYMPHOMA (MYCOSIS FUNGOIDES) WITH LARGE CELL TRANSFORMATION,,Sections show small T-cells with irregular cerebriform nuclei with epidermotropism. Large cells make up > 25% of the infiltrate and form nodules.,88305,202.1,C84.0,,0,1,0,0,0,0,
7505,cyl,swt,,CYLINDROMA,,Sections show a dermal tumor composed of islands and cords of basaloid cells surrounded by eosinophilic hyaline material.,88305,216.9,,,0,0,0,0,0,0,
7506,cymv,inf,,CYTOMEGALOVIRUS INFECTION,,Sections show enlarged endothelial cells with CMV positive eosinophilic nuclear inclusions.,88305,78.5,B25,,0,0,0,0,0,0,
7507,dc,cys,,DERMOID CYST,,"Sections show a subcutaneous cyst lined by squamous epithelium, associated hair follicles and sebaceous glands",88304,216.9,L92.0,,0,0,0,0,0,0,
7508,dcal,deg,,DYSTROPHIC CALCINOSIS CUTIS,,Sections show dermal calcium deposits.,88305,709.3,E83,,0,0,0,0,0,0,
7509,dctub,inf,,DISSEMINATED CUTANEOUS TUBERCULOSIS,,Sections show a mixed granulomatous infiltrate with acid fast bacilli.,88305,18.9,A18.4,,0,0,0,0,0,0,
7510,ddspz,met,,INTRADERMAL DESMOPLASTIC SPINDLE AND EPITHELIOID CELL (SPITZ) NEVUS,,Sections show a proliferation of single and nested enlarged epithelioid and spindled melanocytes with abundant eosinophilic cytoplasm in the dermis within a desmoplastic/sclerotic stroma. There is progressive maturation of melanocytes with depth.,88305,216.9,D22,M-87700,0,0,1,1,0,0,
7511,ddt,swt,,DERMAL DUCT TUMOR,,"Sections show a benign dermal tumor without epidermal connection, composed of islands of basaloid cells containing scattered duct-like structures.",88305,216.9,,,0,0,0,0,0,0,
7512,pom,der,,DYSHIDROTIC ECZEMA (POMPHOLYX),No fungal hyphae are detected with a PAS stain.,"Sections show acanthosis with spongiosis and intraepidermal vesicles associated with parakeratosis, and a superficial lymphoid infiltrate with eosinophils. ",88305%%%%88312,705.81,D86,,0,0,0,0,0,0,
7513,deb,bul,,DYSTROPHIC EPIDERMOLYSIS BULLOSA,,Sections show a cell-poor subepidermal blister.,88305,757.39,L92.3,,0,0,0,0,0,0,
7514,dejsplit,bul,,DIRECT IMMUNOFLUORESCENCE OF SKIN.  COMPLETE SEPARATION ALONG THE DERMOEPIDERMAL JUNCTION.  NO SPECIFIC IMMUNOREACTANTS DETECTED.,"When no intact dermoepidermal junction is present, as in this case, the possibility of a subepidermal immunobullous disorder cannot be assessed. Sections were incubated with antibodies against IgG, IgM, IgA, C3, fibrin and albumin.",,88305;88346,694.9,L92.0,,0,0,0,0,0,0,
7515,dermt,inf,,DERMATOPHYTOSIS,,Sections show mild spongiosis with focal parakeratosis. A PAS stain is positive for fungal hyphae in the stratum corneum.,88305%%%%88312,110.9,B35.0,,0,0,0,0,0,0,
7516,df,det,,DERMATOFIBROMA,,Sections show acanthosis with interlacing bundles of histiocytic and spindle cells in the dermis within a collagenous stroma.,88305,216.9,D86,,0,0,0,0,0,0,
7517,dfoc,det,,INCLUSION BODY FIBROMATOSIS (DIGITAL FIBROMATOSIS OF CHILDHOOD) ,"This lesion is benign; however, it has a tendency to local recurrence (up to 50 percent).",Sections show a proliferation of myofibroblasts in the dermis within a dense collagenous stroma. Several of the myofibroblasts contain eosinophilic intracytoplasmic inclusions.,88305,216.9,,,0,0,0,0,0,0,
7518,dfsp,det,,DERMATOFIBROSARCOMA PROTUBERANS,,Sections show a poorly circumscribed dermal tumor comprised of a monomorphous population of spindle cells arranged in a storiform pattern. The lesion extends into the subcutis and is separated from the epidermis by a Grenz zone. Tumor cells are positive for CD34 and negative for Factor 13a.,88305,238.2,,,0,0,0,0,0,0,
7519,dh,bul,,DERMATITIS HERPETIFORMIS,,Sections show neutrophils in the papillary dermis with subepidermal clefting.,88305,694,,,0,0,0,0,0,0,
7520,dico,deg,,DISSEMINATED INTRAVASCULAR COAGULATION,,Sections show thrombosed blood vessels with extravasation of erythrocytes.,88305,286.6,D65,,0,0,0,0,0,0,
7521,dlbc,lyt,,DIFFUSE LARGE B-CELL LYMPHOMA,Clinopathologic correlation is recommended to evaluate for underlying systemic disease.,Sections show a dense infiltrate of large B-cells.,88305,200.7,,,0,1,0,0,0,0,
7522,dlbcl,lyt,,"DIFFUSE LARGE B-CELL LYMPHOMA, LEG TYPE",Clinopathologic correlation is recommended to evaluate for underlying systemic disease.,"Sections show a dense diffuse dermal infiltrate of large lymphoid cells with round nuclei, with frequent mitoses. Immunohistochemical stains reveal that the neoplastic cells are CD20 positive B-cells co-expressing Bcl-2, MUM-1, Bcl-6.",88305,200.7,,,0,1,0,0,0,0,
7523,dle,cvd,,DISCOID LUPUS ERYTHEMATOSUS,,"Sections show epidermal atrophy, hyperkeratosis, vacuolar alteration of the basal layer with apoptosis, thickening of the basement membrane, and a superficial and deep perivascular and periadnexal lymphocytic infiltrate with increased dermal mucin.  No fungi are detected with a periodic acid-Schiff stain.",88305%%%%88312,695.4,L44.1,,0,0,0,0,0,0,
7525,dlsar,fat,,"LIPOSARCOMA, DEDIFFERENTIATED",,Sections demonstrate a biphasic tumor.  There is an adipocytic component to the lesion which shows variation in adipocyte size and shape. The lesion abruptly transitions from the adipocytic component to a proliferation of hyperchromatic spindle cells in a fibrous stroma. Mitotic figures are easily identified. ,88305,173.99,,,0,0,0,0,0,0,
